customer_id,month,income,expense,balance,transaction_count,volatility,default_flag
680,12,74091.08,48852.57,436349.19,39,0.21,0
681,1,45949.32,20927.37,68869.6,32,0.12,0
681,2,45590.21,23961.4,90498.42,26,0.12,0
681,3,30378.1,15428.13,105448.39,36,0.12,0
681,4,49363.21,23241.72,131569.89,32,0.12,0
681,5,49585.36,22361.21,158794.04,38,0.12,0
681,6,49824.99,24897.79,183721.25,16,0.12,0
681,7,38325.77,19812.38,202234.63,31,0.12,0
681,8,43064.31,20945.22,224353.73,15,0.12,0
681,9,43402.34,20401.3,247354.77,32,0.12,0
681,10,45826.42,21550.14,271631.04,28,0.12,0
681,11,54971.33,28336.52,298265.85,36,0.12,0
681,12,43255.79,23588.1,317933.54,29,0.12,0
682,1,42957.52,35435.37,26244.14,30,0.26,1
682,2,52015.1,45554.81,32704.43,35,0.26,1
682,3,68771.99,54669.14,46807.28,42,0.26,1
682,4,36636.2,31350.52,52092.96,24,0.26,1
682,5,63838.65,51088.69,64842.92,33,0.26,1
682,6,74247.09,64920.32,74169.69,56,0.26,1
682,7,45495.27,39757.28,79907.68,36,0.26,1
682,8,87252.21,68916.58,98243.31,18,0.26,1
682,9,50435.91,50087.7,101863.78,31,0.26,1
682,10,61836.16,60405.47,101026.21,32,0.26,1
682,11,57189.95,58986.65,101622.86,36,0.26,1
682,12,71101.13,73515.28,104669.33,11,0.26,1
683,1,83922.82,44570.52,49762.51,35,0.13,0
683,2,100615.73,56445.11,93933.13,36,0.13,0
683,3,97618.15,48546.4,143004.88,21,0.13,0
683,4,73154.14,37087.36,179071.65,25,0.13,0
683,5,62767.38,33552.39,208286.65,29,0.13,0
683,6,88765.85,42491.96,254560.53,25,0.13,0
683,7,96164.56,50242.54,300482.55,15,0.13,0
683,8,92152.91,50620.26,342015.21,32,0.13,0
683,9,90704.5,49646.16,383073.55,30,0.13,0
683,10,79870.62,38514.78,424429.39,43,0.13,0
683,11,83953.48,41082.58,467300.29,34,0.13,0
683,12,95265.05,48529.39,514035.95,19,0.13,0
684,1,50106.38,30579.02,59574.39,31,0.28,0
684,2,28640.31,19630.69,68584.0,26,0.28,0
684,3,27001.35,18961.54,76623.82,29,0.28,0
684,4,44771.21,26810.8,94584.23,21,0.28,0
684,5,29597.79,18341.46,105840.55,56,0.28,0
684,6,35639.66,21542.83,119937.39,32,0.28,0
684,7,46843.28,31223.01,135557.66,28,0.28,0
684,8,41601.41,25786.33,151372.74,46,0.28,0
684,9,71678.29,44301.37,178749.66,25,0.28,0
684,10,57683.82,39140.8,197292.69,34,0.28,0
684,11,37495.87,23705.16,211083.39,25,0.28,0
684,12,57901.54,40296.52,228688.41,36,0.28,0
685,1,88431.34,37335.2,69657.74,28,0.3,0
685,2,64235.53,31518.16,102375.11,21,0.3,0
685,3,87163.27,39471.2,150067.17,38,0.3,0
685,4,18993.11,9109.3,159950.99,42,0.3,0
685,5,82771.67,37276.41,205446.25,33,0.3,0
685,6,89356.73,38137.61,256665.37,19,0.3,0
685,7,74612.2,35433.82,295843.75,33,0.3,0
685,8,76113.88,32601.52,339356.1,34,0.3,0
685,9,79179.69,36289.85,382245.95,47,0.3,0
685,10,49623.09,21252.62,410616.42,22,0.3,0
685,11,65136.98,31786.62,443966.79,30,0.3,0
685,12,46024.89,18679.62,471312.06,19,0.3,0
686,1,64362.43,52132.32,32861.89,41,0.12,0
686,2,62714.9,55381.83,40194.95,34,0.12,0
686,3,78409.98,64006.76,54598.17,35,0.12,0
686,4,70611.21,63825.93,61383.45,30,0.12,0
686,5,66973.37,52235.27,76121.55,28,0.12,0
686,6,59537.21,50831.88,84826.89,35,0.12,0
686,7,75152.09,60001.0,99977.98,22,0.12,0
686,8,59463.94,47173.18,112268.74,40,0.12,0
686,9,59580.49,48469.13,123380.09,28,0.12,0
686,10,77349.48,64006.39,136723.19,46,0.12,0
686,11,61606.52,53028.25,145301.46,35,0.12,0
686,12,93299.13,73200.19,165400.4,37,0.12,0
687,1,40671.52,32869.07,31936.18,25,0.21,0
687,2,40588.57,34224.88,38299.87,25,0.21,0
687,3,36246.9,32894.93,41651.85,31,0.21,0
687,4,34580.25,30761.27,45470.83,27,0.21,0
687,5,23493.69,19493.86,49470.66,32,0.21,0
687,6,50768.87,44032.19,56207.34,21,0.21,0
687,7,48694.52,42257.69,62644.16,35,0.21,0
687,8,24267.8,18960.23,67951.74,16,0.21,0
687,9,45085.5,36191.14,76846.1,37,0.21,0
687,10,41400.06,34859.9,83386.26,40,0.21,0
687,11,38965.89,33877.76,88474.39,28,0.21,0
687,12,38581.56,35845.46,91210.49,21,0.21,0
688,1,61929.94,44812.13,65410.39,23,0.06,0
688,2,56762.63,35622.51,86550.51,30,0.06,0
688,3,50980.34,31993.52,105537.34,34,0.06,0
688,4,62270.96,37500.74,130307.56,22,0.06,0
688,5,57828.81,41048.32,147088.06,16,0.06,0
688,6,51429.47,30931.75,167585.78,21,0.06,0
688,7,55138.8,38214.69,184509.89,20,0.06,0
688,8,52714.16,32127.4,205096.65,34,0.06,0
688,9,57622.5,37452.84,225266.3,29,0.06,0
688,10,50633.79,33464.16,242435.93,44,0.06,0
688,11,57304.39,37257.44,262482.87,34,0.06,0
688,12,54072.73,34834.39,281721.22,39,0.06,0
689,1,27023.48,25591.49,16929.69,30,0.32,1
689,2,30500.44,28502.91,18927.23,24,0.32,1
689,3,37797.73,34848.51,21876.45,19,0.32,1
689,4,25179.3,20399.52,26656.23,32,0.32,1
689,5,39316.01,35493.1,30479.13,41,0.32,1
689,6,45413.48,43133.99,32758.61,7,0.32,1
689,7,53356.95,43233.94,42881.62,18,0.32,1
689,8,41810.73,38747.79,45944.55,26,0.32,1
689,9,26663.73,26303.79,36576.7,34,0.32,1
689,10,49003.67,48804.61,30515.23,24,0.32,1
689,11,30648.51,30073.31,26504.19,35,0.32,1
689,12,15910.24,16803.93,21704.57,37,0.32,1
690,1,46012.52,32718.26,49287.14,27,0.26,0
690,2,50575.04,34184.69,65677.5,32,0.26,0
690,3,77276.4,52829.78,90124.12,21,0.26,0
690,4,45072.64,30666.8,104529.96,27,0.26,0
690,5,29921.37,19676.41,114774.92,54,0.26,0
690,6,43374.19,25882.12,132266.99,16,0.26,0
690,7,46690.53,28173.05,150784.47,17,0.26,0
690,8,65664.45,40913.46,175535.45,43,0.26,0
690,9,28279.43,19267.58,184547.31,39,0.26,0
690,10,55624.6,34579.38,205592.52,22,0.26,0
690,11,54319.7,36123.83,223788.39,16,0.26,0
690,12,56189.92,36210.98,243767.33,27,0.26,0
691,1,68222.69,39615.82,58771.23,35,0.33,0
691,2,66590.54,43185.56,82176.21,22,0.33,0
691,3,51030.5,30859.51,102347.19,25,0.33,0
691,4,48943.74,32784.19,118506.74,42,0.33,0
691,5,35408.22,19963.29,133951.67,46,0.33,0
691,6,20095.22,12033.95,142012.94,40,0.33,0
691,7,47445.53,30762.46,158696.01,49,0.33,0
691,8,34770.45,21296.25,172170.2,26,0.33,0
691,9,45655.88,30592.37,187233.71,17,0.33,0
691,10,47733.75,28062.64,206904.82,24,0.33,0
691,11,20129.72,11381.1,215653.44,45,0.33,0
691,12,40034.98,25237.65,230450.76,32,0.33,0
692,1,17035.22,7257.63,37030.4,46,0.24,0
692,2,13541.31,5303.83,45267.89,26,0.24,0
692,3,8771.93,3940.24,50099.57,45,0.24,0
692,4,11014.32,5007.34,56106.56,26,0.24,0
692,5,12377.43,5202.33,63281.66,24,0.24,0
692,6,11479.91,4940.72,69820.85,16,0.24,0
692,7,8892.36,4005.17,74708.05,44,0.24,0
692,8,7140.29,3001.23,78847.11,34,0.24,0
692,9,10905.48,4353.59,85399.0,31,0.24,0
692,10,11554.03,5381.61,91571.42,19,0.24,0
692,11,11439.69,5070.67,97940.45,32,0.24,0
692,12,8579.81,3653.75,102866.51,36,0.24,0
693,1,66903.33,52834.73,60091.25,35,0.08,0
693,2,54789.1,43591.84,71288.51,49,0.08,0
693,3,76577.33,54298.63,93567.21,24,0.08,0
693,4,72461.0,54032.58,111995.63,38,0.08,0
693,5,54950.04,41128.48,125817.19,31,0.08,0
693,6,66307.7,52600.47,139524.41,35,0.08,0
693,7,59281.52,45651.39,153154.54,53,0.08,0
693,8,63087.53,45589.09,170652.98,19,0.08,0
693,9,60185.87,40092.86,190745.99,15,0.08,0
693,10,61993.58,47771.89,204967.68,19,0.08,0
693,11,62372.58,41429.87,225910.38,19,0.08,0
693,12,76271.87,59547.38,242634.88,40,0.08,0
694,1,44832.68,21730.73,71860.51,15,0.1,0
694,2,41137.51,20442.39,92555.63,49,0.1,0
694,3,46434.56,21591.78,117398.4,35,0.1,0
694,4,35328.64,17268.85,135458.2,30,0.1,0
694,5,32096.7,16058.1,151496.8,31,0.1,0
694,6,36751.66,16695.32,171553.15,22,0.1,0
694,7,42631.04,18233.19,195950.99,38,0.1,0
694,8,46845.31,23679.39,219116.91,57,0.1,0
694,9,48553.37,23687.9,243982.38,28,0.1,0
694,10,41154.48,18238.98,266897.88,22,0.1,0
694,11,36712.75,18724.5,284886.12,33,0.1,0
694,12,35446.86,17871.86,302461.13,35,0.1,0
695,1,1820.67,775.68,26524.79,26,0.18,0
695,2,1613.83,784.54,27354.07,36,0.18,0
695,3,1742.88,876.52,28220.44,19,0.18,0
695,4,1352.97,582.91,28990.5,25,0.18,0
695,5,1294.8,625.16,29660.14,36,0.18,0
695,6,1700.87,734.18,30626.83,39,0.18,0
695,7,1056.94,478.35,31205.41,43,0.18,0
695,8,1730.75,847.86,32088.3,27,0.18,0
695,9,1573.5,708.44,32953.36,18,0.18,0
695,10,1283.21,611.46,33625.11,16,0.18,0
695,11,1177.5,567.8,34234.8,28,0.18,0
695,12,1933.88,882.53,35286.16,16,0.18,0
696,1,86683.53,52371.25,62750.91,24,0.26,0
696,2,53378.28,31879.71,84249.48,21,0.26,0
696,3,89721.71,53941.25,120029.94,35,0.26,0
696,4,81910.41,53090.51,148849.84,23,0.26,0
696,5,57727.47,37462.72,169114.58,28,0.26,0
696,6,68062.02,45151.84,192024.76,31,0.26,0
696,7,71883.27,46476.05,217431.99,38,0.26,0
696,8,74995.01,49965.67,242461.33,30,0.26,0
696,9,84133.1,58691.33,267903.09,30,0.26,0
696,10,76408.4,51052.2,293259.28,43,0.26,0
696,11,74346.16,51795.23,315810.22,36,0.26,0
696,12,82410.67,56234.99,341985.89,29,0.26,0
697,1,59792.04,50819.28,28151.47,33,0.33,1
697,2,39199.91,33136.41,34214.97,30,0.33,1
697,3,51937.18,44255.8,41896.35,39,0.33,1
697,4,43122.69,36779.69,48239.35,29,0.33,1
697,5,51230.44,44834.0,54635.8,31,0.33,1
697,6,45295.79,36847.0,63084.58,43,0.33,1
697,7,25580.23,20747.86,67916.95,21,0.33,1
697,8,20816.69,18266.11,70467.53,34,0.33,1
697,9,58283.99,55859.96,76620.84,56,0.33,1
697,10,36835.62,36782.98,71729.64,37,0.33,1
697,11,52207.58,47459.26,76581.78,55,0.33,1
697,12,61873.13,59255.98,82035.7,31,0.33,1
698,1,50786.82,29247.97,58517.52,10,0.09,0
698,2,54261.37,36055.62,76723.28,25,0.09,0
698,3,47014.28,31399.97,92337.58,40,0.09,0
698,4,47370.57,27913.08,111795.07,32,0.09,0
698,5,49833.78,33018.11,128610.74,51,0.09,0
698,6,50034.36,31271.07,147374.03,48,0.09,0
698,7,47560.01,27690.7,167243.34,20,0.09,0
698,8,44074.85,28921.95,182396.25,42,0.09,0
698,9,47150.67,27187.52,202359.39,37,0.09,0
698,10,47836.9,30795.45,219400.84,9,0.09,0
698,11,51636.36,34176.05,236861.15,34,0.09,0
698,12,50602.81,32129.46,255334.5,34,0.09,0
699,1,49922.45,41300.22,32758.61,29,0.14,0
699,2,54248.56,43359.14,43648.02,25,0.14,0
699,3,54079.5,43183.55,54543.97,41,0.14,0
699,4,60558.21,44823.14,70279.04,21,0.14,0
699,5,52612.12,42418.54,80472.62,10,0.14,0
699,6,46873.29,33267.27,94078.65,36,0.14,0
699,7,51529.62,39680.69,105927.58,10,0.14,0
699,8,66520.72,50091.75,122356.55,21,0.14,0
699,9,62857.79,45931.17,139283.17,45,0.14,0
699,10,39530.03,28226.29,150586.91,18,0.14,0
699,11,35138.88,25122.05,160603.74,25,0.14,0
699,12,36536.09,25858.81,171281.02,15,0.14,0
700,1,38958.59,27104.2,25334.58,30,0.33,1
700,2,43351.21,33457.74,35228.06,43,0.33,1
700,3,47590.67,37188.21,45630.51,29,0.33,1
700,4,52327.23,35626.02,62331.72,28,0.33,1
700,5,62939.25,47908.69,77362.28,18,0.33,1
700,6,40670.1,28506.34,89526.04,39,0.33,1
700,7,26795.08,22088.37,94232.76,43,0.33,1
700,8,100846.39,68905.72,126173.43,30,0.33,1
700,9,71851.64,60643.55,139437.95,31,0.33,1
700,10,55083.14,47496.49,149048.41,32,0.33,1
700,11,37955.62,36135.27,150920.21,31,0.33,1
700,12,37809.38,34670.0,146117.38,31,0.33,1
701,1,86110.62,72160.1,49154.61,19,0.13,0
701,2,77044.56,59098.44,67100.73,38,0.13,0
701,3,74730.36,61012.34,80818.75,48,0.13,0
701,4,68404.26,54101.56,95121.44,33,0.13,0
701,5,67125.19,50624.17,111622.46,27,0.13,0
701,6,77681.06,60047.45,129256.07,31,0.13,0
701,7,76386.43,59420.39,146222.1,11,0.13,0
701,8,67997.62,54350.93,159868.79,37,0.13,0
701,9,84010.44,68138.58,175740.65,31,0.13,0
701,10,65533.72,57076.89,184197.49,26,0.13,0
701,11,73301.35,58924.27,198574.56,42,0.13,0
701,12,76021.65,54986.08,219610.13,21,0.13,0
702,1,31610.77,16626.86,36331.43,46,0.19,0
702,2,52571.45,23763.73,65139.15,20,0.19,0
702,3,36471.83,18377.85,83233.13,41,0.19,0
702,4,32397.43,15112.4,100518.15,31,0.19,0
702,5,41368.1,18164.19,123722.06,38,0.19,0
702,6,38893.12,16782.45,145832.72,34,0.19,0
702,7,35052.31,18103.51,162781.52,30,0.19,0
702,8,31760.96,15768.29,178774.19,39,0.19,0
702,9,43156.82,22387.27,199543.74,25,0.19,0
702,10,37323.91,17377.38,219490.27,19,0.19,0
702,11,43098.8,21912.92,240676.15,47,0.19,0
702,12,38719.19,17979.59,261415.75,26,0.19,0
703,1,78117.2,38259.38,78281.31,27,0.08,0
703,2,66392.3,29879.43,114794.18,16,0.08,0
703,3,82643.61,42562.13,154875.66,47,0.08,0
703,4,70130.24,31328.6,193677.29,20,0.08,0
703,5,70348.93,37351.6,226674.62,12,0.08,0
703,6,80452.48,37724.32,269402.79,36,0.08,0
703,7,71315.32,32961.44,307756.67,23,0.08,0
703,8,63574.86,33096.2,338235.33,39,0.08,0
703,9,79432.59,36234.59,381433.34,42,0.08,0
703,10,69132.51,32695.63,417870.22,42,0.08,0
703,11,80079.67,36107.93,461841.96,28,0.08,0
703,12,73056.91,32340.31,502558.56,24,0.08,0
704,1,80293.02,69729.91,57217.17,32,0.27,1
704,2,66208.21,56767.06,66658.32,33,0.27,1
704,3,79446.93,61402.6,84702.65,32,0.27,1
704,4,77266.88,69290.34,92679.2,37,0.27,1
704,5,64625.46,53072.18,104232.48,25,0.27,1
704,6,59205.73,53822.03,109616.18,20,0.27,1
704,7,57824.49,43137.76,124302.91,36,0.27,1
704,8,60209.11,50153.21,134358.81,36,0.27,1
704,9,69985.83,69662.29,131521.72,25,0.27,1
704,10,82902.27,75374.28,144695.38,38,0.27,1
704,11,88879.8,86280.57,150826.82,23,0.27,1
704,12,61115.96,66668.54,150982.52,46,0.27,1
705,1,77006.88,36474.24,89939.78,38,0.2,0
705,2,114696.76,55885.65,148750.89,35,0.2,0
705,3,97002.78,45441.14,200312.53,29,0.2,0
705,4,69010.8,31913.48,237409.85,31,0.2,0
705,5,100073.18,43330.98,294152.06,24,0.2,0
705,6,68401.77,32685.91,329867.92,46,0.2,0
705,7,90973.49,44208.61,376632.8,17,0.2,0
705,8,108658.83,46051.7,439239.93,46,0.2,0
705,9,86229.49,40943.33,484526.09,29,0.2,0
705,10,86222.14,36671.62,534076.61,34,0.2,0
705,11,86330.39,40984.08,579422.92,26,0.2,0
705,12,87860.32,43820.59,623462.65,20,0.2,0
706,1,48202.14,24577.02,69121.31,26,0.34,0
706,2,42275.47,21011.64,90385.14,32,0.34,0
706,3,51907.55,26140.14,116152.55,33,0.34,0
706,4,43214.84,21040.02,138327.37,43,0.34,0
706,5,48904.54,26992.19,160239.72,22,0.34,0
706,6,44572.21,22710.88,182101.05,26,0.34,0
706,7,50460.96,25788.14,206773.86,20,0.34,0
706,8,14665.63,7570.63,213868.87,22,0.34,0
706,9,39336.61,22775.73,230429.75,33,0.34,0
706,10,48162.88,24061.47,254531.17,30,0.34,0
706,11,11498.88,6684.22,259345.82,40,0.34,0
706,12,3976.76,2186.22,261136.36,12,0.34,0
707,1,72937.95,58905.64,43379.9,34,0.24,0
707,2,76628.84,71264.01,48744.72,36,0.24,0
707,3,43901.26,39437.58,53208.4,47,0.24,0
707,4,40735.03,37431.02,56512.4,30,0.24,0
707,5,71022.69,57363.46,70171.63,33,0.24,0
707,6,73216.75,69722.9,73665.49,32,0.24,0
707,7,61828.77,50091.89,85402.37,25,0.24,0
707,8,51076.49,47480.77,88998.08,28,0.24,0
707,9,59019.7,55096.06,92921.72,14,0.24,0
707,10,69621.42,56371.54,106171.59,7,0.24,0
707,11,45425.03,38698.69,112897.93,25,0.24,0
707,12,33031.32,30639.47,115289.78,36,0.24,0
708,1,26882.44,14577.1,48658.86,28,0.32,0
708,2,14722.05,9384.74,53996.18,20,0.32,0
708,3,21609.62,12463.02,63142.78,25,0.32,0
708,4,32160.84,17779.99,77523.63,37,0.32,0
708,5,41856.73,22997.35,96383.02,26,0.32,0
708,6,41428.63,26077.96,111733.69,43,0.32,0
708,7,55440.24,32921.08,134252.85,28,0.32,0
708,8,53421.39,31988.61,155685.64,32,0.32,0
708,9,68383.89,38296.01,185773.52,23,0.32,0
708,10,38331.69,22579.98,201525.23,20,0.32,0
708,11,45709.5,28006.7,219228.03,26,0.32,0
708,12,52272.09,29477.27,242022.85,33,0.32,0
709,1,79593.35,36515.51,80041.43,41,0.17,0
709,2,53447.07,25204.11,108284.39,40,0.17,0
709,3,52965.47,22931.42,138318.43,37,0.17,0
709,4,58921.67,26150.07,171090.02,14,0.17,0
709,5,47742.4,19756.52,199075.91,34,0.17,0
709,6,64215.14,29430.51,233860.54,7,0.17,0
709,7,70759.82,30403.94,274216.42,52,0.17,0
709,8,57367.72,24403.46,307180.69,31,0.17,0
709,9,50696.14,22920.05,334956.77,39,0.17,0
709,10,60719.7,26644.64,369031.83,9,0.17,0
709,11,68676.81,31947.49,405761.15,32,0.17,0
709,12,79102.91,35784.34,449079.72,47,0.17,0
710,1,55871.76,42563.23,58079.59,23,0.05,0
710,2,57765.16,49348.38,66496.37,19,0.05,0
710,3,54341.79,44932.3,75905.86,34,0.05,0
710,4,48395.39,41798.15,82503.1,30,0.05,0
710,5,50816.79,42880.85,90439.04,31,0.05,0
710,6,53011.96,43882.47,99568.54,8,0.05,0
710,7,55258.18,42755.55,112071.17,30,0.05,0
710,8,51897.3,43629.78,120338.69,32,0.05,0
710,9,50239.06,45162.97,125414.79,24,0.05,0
710,10,54870.68,42129.0,138156.46,50,0.05,0
710,11,50461.56,44520.17,144097.85,28,0.05,0
710,12,48751.29,41377.55,151471.6,12,0.05,0
711,1,8652.17,4447.28,33212.62,31,0.35,0
711,2,13052.4,6390.03,39874.99,23,0.35,0
711,3,23136.39,10769.43,52241.95,27,0.35,0
711,4,20626.74,11212.5,61656.2,25,0.35,0
711,5,25839.07,13263.24,74232.03,17,0.35,0
711,6,15171.02,7607.48,81795.56,34,0.35,0
711,7,21718.86,11529.22,91985.2,20,0.35,0
711,8,29387.84,15483.44,105889.6,34,0.35,0
711,9,13485.44,6813.81,112561.24,37,0.35,0
711,10,16513.61,8805.62,120269.22,18,0.35,0
711,11,24854.01,12251.91,132871.32,40,0.35,0
711,12,10620.26,5927.43,137564.16,44,0.35,0
712,1,30989.42,23348.85,35157.71,11,0.32,1
712,2,50818.11,40600.29,45375.53,39,0.32,1
712,3,69343.09,49447.51,65271.12,41,0.32,1
712,4,65925.61,55189.54,76007.19,25,0.32,1
712,5,66617.93,47561.28,95063.83,20,0.32,1
712,6,71207.47,51321.18,114950.12,37,0.32,1
712,7,83562.47,69207.08,129305.52,28,0.32,1
712,8,63505.73,52499.34,140311.9,38,0.32,1
712,9,79588.49,81274.86,144063.66,30,0.32,1
712,10,90246.05,85106.4,150678.34,15,0.32,1
712,11,91570.87,78231.97,171190.94,41,0.32,1
712,12,66190.56,61781.42,179048.09,33,0.32,1
713,1,50795.7,25919.46,58432.11,37,0.2,0
713,2,44423.68,25437.48,77418.31,29,0.2,0
713,3,77248.65,38865.35,115801.62,34,0.2,0
713,4,72755.01,36457.76,152098.87,18,0.2,0
713,5,69369.83,38664.19,182804.5,31,0.2,0
713,6,39460.61,19658.98,202606.14,41,0.2,0
713,7,64504.67,38751.1,228359.71,20,0.2,0
713,8,74551.35,39870.67,263040.38,22,0.2,0
713,9,47396.08,27804.18,282632.29,23,0.2,0
713,10,48573.77,29448.47,301757.59,20,0.2,0
713,11,49376.66,29886.71,321247.54,12,0.2,0
713,12,42192.05,24782.85,338656.74,16,0.2,0
714,1,27299.93,16275.74,22753.91,17,0.26,0
714,2,27407.24,17279.65,32881.5,37,0.26,0
714,3,20300.27,12426.52,40755.25,22,0.26,0
714,4,26380.62,15071.58,52064.29,31,0.26,0
714,5,28985.71,18340.44,62709.56,33,0.26,0
714,6,24128.08,16179.67,70657.97,29,0.26,0
714,7,26883.8,17208.61,80333.16,25,0.26,0
714,8,44075.41,25038.05,99370.52,22,0.26,0
714,9,33862.11,20801.78,112430.84,0,0.26,0
714,10,26178.64,15038.14,123571.35,18,0.26,0
714,11,29702.35,19021.34,134252.36,34,0.26,0
714,12,23070.64,13488.17,143834.83,35,0.26,0
715,1,92327.12,56937.33,62018.68,37,0.25,0
715,2,65392.9,40530.1,86881.48,30,0.25,0
715,3,92758.11,58411.62,121227.96,8,0.25,0
715,4,108687.99,68870.34,161045.62,41,0.25,0
715,5,79117.31,49661.16,190501.77,28,0.25,0
715,6,110246.59,62380.75,238367.61,24,0.25,0
715,7,86003.96,52618.15,271753.42,16,0.25,0
715,8,68481.32,37995.29,302239.44,14,0.25,0
715,9,102524.6,59708.7,345055.34,32,0.25,0
715,10,58687.14,33073.7,370668.78,26,0.25,0
715,11,86221.26,54622.62,402267.43,30,0.25,0
715,12,80025.54,52848.56,429444.4,32,0.25,0
716,1,43852.79,34073.41,32486.88,38,0.16,0
716,2,31976.95,23059.46,41404.37,23,0.16,0
716,3,53151.12,40209.78,54345.71,18,0.16,0
716,4,48985.39,34705.87,68625.23,35,0.16,0
716,5,33873.56,25693.76,76805.03,39,0.16,0
716,6,37513.29,30375.04,83943.27,29,0.16,0
716,7,41581.66,31822.93,93702.01,26,0.16,0
716,8,45942.56,32516.86,107127.71,31,0.16,0
716,9,40513.66,31321.32,116320.05,25,0.16,0
716,10,38593.35,28006.72,126906.68,25,0.16,0
716,11,49268.28,37370.94,138804.02,35,0.16,0
716,12,49132.35,38140.8,149795.57,38,0.16,0
717,1,42411.92,35612.35,19492.99,28,0.26,1
717,2,48256.84,37544.79,30205.04,34,0.26,1
717,3,53441.46,42954.77,40691.73,18,0.26,1
717,4,45833.08,34402.3,52122.51,31,0.26,1
717,5,47107.16,39034.75,60194.92,21,0.26,1
717,6,51574.7,38432.62,73337.0,24,0.26,1
717,7,55949.47,43067.71,86218.76,41,0.26,1
717,8,47274.58,38157.55,95335.79,32,0.26,1
717,9,41062.34,38209.95,96919.12,35,0.26,1
717,10,26702.19,24146.72,89321.86,20,0.26,1
717,11,49327.23,44942.66,87649.18,27,0.26,1
717,12,20405.69,18690.11,83235.97,32,0.26,1
718,1,31170.29,15025.22,51121.31,23,0.15,0
718,2,24391.15,11222.19,64290.26,44,0.15,0
718,3,32807.72,15267.08,81830.89,25,0.15,0
718,4,30367.21,15932.47,96265.64,34,0.15,0
718,5,37424.2,19952.07,113737.76,35,0.15,0
718,6,23156.28,11456.87,125437.17,21,0.15,0
718,7,30817.17,14782.38,141471.96,50,0.15,0
718,8,36906.07,18219.05,160158.98,24,0.15,0
718,9,42744.59,20566.46,182337.11,33,0.15,0
718,10,37796.97,19448.59,200685.5,37,0.15,0
718,11,41199.91,19593.33,222292.07,37,0.15,0
718,12,40584.99,20151.33,242725.73,45,0.15,0
719,1,48778.8,41149.65,49691.64,36,0.15,0
719,2,60211.26,44158.8,65744.1,31,0.15,0
719,3,53585.05,46451.45,72877.7,43,0.15,0
719,4,58083.53,43918.57,87042.66,34,0.15,0
719,5,44912.14,38072.78,93882.02,22,0.15,0
719,6,50664.84,44068.04,100478.83,26,0.15,0
719,7,58949.69,44223.94,115204.58,33,0.15,0
719,8,40817.28,29765.16,126256.7,22,0.15,0
719,9,46762.7,34724.86,138294.54,15,0.15,0
719,10,37302.41,27423.87,148173.08,41,0.15,0
719,11,61799.62,53308.38,156664.31,39,0.15,0
719,12,57464.88,50308.83,163820.37,29,0.15,0
720,1,29608.6,12928.7,49278.08,21,0.26,0
720,2,17529.29,7456.21,59351.16,23,0.26,0
720,3,23159.84,9791.45,72719.55,20,0.26,0
720,4,20833.2,8367.87,85184.88,30,0.26,0
720,5,23829.43,10120.38,98893.93,29,0.26,0
720,6,23313.22,9056.83,113150.32,36,0.26,0
720,7,21039.61,7901.65,126288.28,18,0.26,0
720,8,18180.43,7294.87,137173.83,36,0.26,0
720,9,20134.33,7942.83,149365.33,39,0.26,0
720,10,20700.57,8014.75,162051.16,41,0.26,0
720,11,23852.22,9252.47,176650.91,30,0.26,0
720,12,13228.32,5159.28,184719.94,41,0.26,0
721,1,42838.45,21257.69,63358.02,42,0.33,0
721,2,72400.01,38545.83,97212.2,34,0.33,0
721,3,52411.42,24448.9,125174.72,36,0.33,0
721,4,53431.74,28277.67,150328.79,43,0.33,0
721,5,43707.46,23692.14,170344.1,54,0.33,0
721,6,34263.78,18405.87,186202.02,23,0.33,0
721,7,57565.16,27502.01,216265.17,21,0.33,0
721,8,83005.9,40625.94,258645.13,41,0.33,0
721,9,29219.37,14922.39,272942.11,10,0.33,0
721,10,35981.58,19508.93,289414.76,28,0.33,0
721,11,20312.8,10001.12,299726.43,20,0.33,0
721,12,46257.59,21402.51,324581.51,28,0.33,0
722,1,38504.37,21138.67,52521.22,28,0.24,0
722,2,46949.76,29582.34,69888.64,34,0.24,0
722,3,39101.28,22235.66,86754.26,28,0.24,0
722,4,22324.2,13874.77,95203.69,20,0.24,0
722,5,44883.92,26949.43,113138.19,45,0.24,0
722,6,62944.48,35412.94,140669.72,23,0.24,0
722,7,35478.34,21589.99,154558.07,27,0.24,0
722,8,61136.15,34502.86,181191.36,17,0.24,0
722,9,41218.48,26405.34,196004.49,29,0.24,0
722,10,30381.25,19248.83,207136.92,23,0.24,0
722,11,44397.7,27557.1,223977.52,22,0.24,0
722,12,55457.77,33749.31,245685.97,29,0.24,0
723,1,66811.26,55123.11,50045.5,33,0.1,0
723,2,57610.65,56232.89,51423.26,25,0.1,0
723,3,66683.31,57437.08,60669.5,28,0.1,0
723,4,59347.36,54346.45,65670.41,22,0.1,0
723,5,59520.72,57901.73,67289.39,40,0.1,0
723,6,66461.8,62515.58,71235.61,19,0.1,0
723,7,59014.0,57259.78,72989.83,28,0.1,0
723,8,56143.82,46135.08,82998.56,38,0.1,0
723,9,63250.61,58880.46,87368.71,43,0.1,0
723,10,58959.68,49197.01,97131.38,43,0.1,0
723,11,60317.6,57724.59,99724.39,44,0.1,0
723,12,53012.2,44486.32,108250.27,26,0.1,0
